player_id,player_name,position,season,week,carries,targets,receptions,touches,actual_fpts,exp_fpts,delta,flag
00-0037801,KaVontae Turpin,WR,2024,13,1,5,4,5,9.5,9.68,-0.1799999999999997,Neutral
00-0031236,Brandin Cooks,WR,2024,13,0,7,3,3,10.6,14.89,-4.290000000000001,Sell-High
00-0035704,Drew Lock,QB,2024,13,4,0,0,4,16.82,10.9,5.920000000000002,Buy-Low
00-0039337,Malik Nabers,WR,2024,13,1,13,8,9,15.3,16.630000000000003,-1.3300000000000018,Neutral
00-0035250,Devin Singletary,RB,2024,13,7,1,0,7,2.3,3.44,-1.14,Neutral
00-0038117,Wan'Dale Robinson,WR,2024,13,0,2,2,2,2.6,2.62,-0.02,Neutral
00-0037666,Jalen Tolbert,WR,2024,13,0,4,2,2,6.1,6.24,-0.1400000000000005,Neutral
00-0039384,Tyrone Tracy Jr.,RB,2024,13,9,3,2,11,14.5,10.85,3.65,Neutral
00-0039062,Jonathan Mingo,WR,2024,13,0,4,1,1,1.2,6.13,-4.93,Sell-High
00-0035535,Darius Slayton,WR,2024,13,0,6,2,2,2.8,7.51,-4.71,Sell-High
00-0039847,Theo Johnson,TE,2024,13,0,5,5,5,10.4,6.29,4.11,Buy-Low
00-0038938,Jalin Hyatt,WR,2024,13,0,2,2,2,2.8,2.59,0.2099999999999999,Neutral
00-0038640,Jalen Brooks,WR,2024,13,0,1,1,1,1.0,1.45,-0.4499999999999999,Neutral
00-0036389,Jalen Hurts,QB,2024,13,9,0,0,9,17.62,11.37,6.25,Buy-Low
00-0035639,Parris Campbell,WR,2024,13,0,1,0,0,0.0,1.62,-1.62,Neutral
00-0037132,Britain Covey,WR,2024,13,0,1,0,0,0.0,1.25,-1.25,Neutral
00-0034796,Lamar Jackson,QB,2024,13,8,0,0,8,25.380000000000003,20.85,4.530000000000001,Buy-Low
00-0039064,Zay Flowers,WR,2024,13,1,7,3,4,10.1,14.35,-4.250000000000002,Sell-High
00-0034753,Mark Andrews,TE,2024,13,1,7,6,7,18.9,13.71,5.1899999999999995,Buy-Low
,,,2024,13,0,2,0,0,0.0,3.06,-3.06,Neutral
00-0035676,A.J. Brown,WR,2024,13,0,6,5,5,11.6,10.43,1.17,Neutral
00-0032764,Derrick Henry,RB,2024,13,19,3,3,22,14.1,14.37,-0.2699999999999996,Neutral
00-0034844,Saquon Barkley,RB,2024,13,23,4,2,25,19.7,16.59,3.109999999999999,Neutral
00-0037838,Isaiah Likely,TE,2024,13,0,8,5,5,14.8,13.18,1.620000000000001,Neutral
00-0034975,Justice Hill,RB,2024,13,3,6,4,7,6.1,10.66,-4.5600000000000005,Sell-High
00-0037741,Jahan Dotson,WR,2024,13,0,1,1,1,1.7,1.49,0.2099999999999999,Neutral
00-0034351,Dallas Goedert,TE,2024,13,0,4,3,3,12.5,7.75,4.75,Buy-Low
00-0036630,Tylan Wallace,WR,2024,13,0,2,2,2,3.4,3.23,0.1699999999999999,Neutral
,,,2024,13,0,1,0,0,0.0,1.64,-1.64,Neutral
00-0031549,Nelson Agholor,WR,2024,13,0,2,0,0,0.0,3.88,-3.88,Neutral
00-0036442,Joe Burrow,QB,2024,13,2,0,0,2,23.26,20.03,3.229999999999997,Neutral
00-0036900,Ja'Marr Chase,WR,2024,13,0,9,6,6,20.6,16.01,4.59,Buy-Low
00-0029263,Russell Wilson,QB,2024,13,3,0,0,3,26.86,12.86,13.999999999999998,Buy-Low
00-0036893,Najee Harris,RB,2024,13,16,6,6,22,24.9,17.869999999999997,7.030000000000001,Buy-Low
00-0036415,Van Jefferson,WR,2024,13,0,3,1,1,5.3,4.37,0.9299999999999996,Neutral
00-0037247,George Pickens,WR,2024,13,0,6,3,3,16.4,8.92,7.479999999999999,Buy-Low
00-0036894,Pat Freiermuth,TE,2024,13,0,7,6,6,18.8,9.71,9.09,Buy-Low
00-0035631,Drew Sample,TE,2024,13,0,2,2,2,2.8,2.82,-0.02,Neutral
00-0034829,Mike Gesicki,TE,2024,13,0,5,5,5,10.3,7.77,2.530000000000001,Neutral
00-0036410,Tee Higgins,WR,2024,13,0,10,5,5,17.9,19.21,-1.3100000000000025,Neutral
00-0038558,Darnell Washington,TE,2024,13,0,1,1,1,2.0,1.25,0.75,Neutral
00-0030578,Cordarrelle Patterson,RB,2024,13,3,3,3,6,8.3,6.050000000000001,2.25,Neutral
00-0037837,Calvin Austin III,WR,2024,13,0,2,2,2,10.9,3.75,7.15,Buy-Low
00-0038597,Chase Brown,RB,2024,13,12,3,3,15,19.0,16.1,2.8999999999999986,Neutral
00-0038619,Andrei Iosivas,WR,2024,13,0,4,3,3,12.5,8.19,4.3100000000000005,Buy-Low
00-0034613,Tanner Hudson,TE,2024,13,0,4,4,4,6.8,4.58,2.22,Neutral
00-0037228,Jaylen Warren,RB,2024,13,3,4,4,7,10.4,9.73,0.6699999999999999,Neutral
00-0031585,MyCole Pruitt,TE,2024,13,0,3,2,2,4.1,4.39,-0.29,Neutral
,,,2024,13,0,1,0,0,0.0,1.51,-1.51,Neutral
00-0036862,Ben Skowronek,WR,2024,13,0,1,1,1,3.3,1.76,1.5399999999999998,Neutral
,,,2024,13,0,2,0,0,0.0,2.84,-2.84,Neutral
00-0030565,Geno Smith,QB,2024,13,2,0,0,2,12.44,14.85,-2.41,Neutral
00-0032211,Tyler Lockett,WR,2024,13,0,3,3,3,4.6,3.82,0.7799999999999998,Neutral
00-0033439,Pharaoh Brown,TE,2024,13,0,1,0,0,0.0,1.0,-1.0,Neutral
00-0035640,DK Metcalf,WR,2024,13,0,9,4,4,10.6,17.82,-7.220000000000001,Sell-High
,,,2024,13,0,2,0,0,0.0,1.52,-1.52,Neutral
00-0023459,Aaron Rodgers,QB,2024,13,2,0,0,2,14.0,17.990000000000002,-3.990000000000002,Neutral
00-0037740,Garrett Wilson,WR,2024,13,0,10,5,5,9.1,15.68,-6.58,Sell-High
00-0031381,Davante Adams,WR,2024,13,0,12,5,5,17.6,20.48,-2.879999999999999,Neutral
00-0039793,AJ Barner,TE,2024,13,0,2,2,2,9.4,2.97,6.43,Buy-Low
00-0039794,Braelon Allen,RB,2024,13,5,2,2,7,4.7,5.52,-0.8199999999999994,Neutral
00-0037805,Jeremy Ruckert,TE,2024,13,0,2,1,1,1.3,3.25,-1.95,Neutral
00-0039920,Malachi Corley,WR,2024,13,1,2,0,1,0.8,5.52,-4.72,Sell-High
,,,2024,13,0,1,0,0,0.0,1.33,-1.33,Neutral
00-0039798,Isaiah Davis,RB,2024,13,1,3,3,4,12.2,6.949999999999999,5.250000000000002,Buy-Low
00-0038543,Jaxon Smith-Njigba,WR,2024,13,1,4,4,5,11.9,6.760000000000001,5.14,Buy-Low
00-0038134,Kenneth Walker III,RB,2024,13,16,3,2,18,6.6000000000000005,16.0,-9.4,Sell-High
00-0034270,Tyler Conklin,TE,2024,13,0,5,4,4,7.2,6.84,0.3600000000000003,Neutral
00-0039165,Zach Charbonnet,RB,2024,13,4,3,2,6,12.1,6.2299999999999995,5.870000000000002,Buy-Low
00-0038496,Xavier Gipson,WR,2024,13,0,1,1,1,0.9,1.4,-0.4999999999999999,Neutral
00-0035644,Noah Fant,TE,2024,13,0,4,3,3,5.6,8.41,-2.8100000000000005,Neutral
00-0038120,Breece Hall,RB,2024,13,12,1,0,12,6.0,9.04,-3.039999999999999,Neutral
00-0034857,Josh Allen,QB,2024,13,3,0,0,3,21.44,13.24,8.200000000000001,Buy-Low
00-0037261,Khalil Shakir,WR,2024,13,0,7,4,4,7.0,10.66,-3.66,Neutral
00-0035537,Ty Johnson,RB,2024,13,5,1,1,6,4.699999999999999,3.8,0.8999999999999995,Neutral
00-0037834,Brock Purdy,QB,2024,13,2,0,0,2,4.16,6.0600000000000005,-1.9000000000000004,Neutral
00-0033288,George Kittle,TE,2024,13,0,2,1,1,1.7,2.73,-1.03,Neutral
00-0033280,Christian McCaffrey,RB,2024,13,7,3,2,9,8.7,7.540000000000001,1.1599999999999984,Neutral
00-0036590,Quintin Morris,TE,2024,13,0,1,1,1,2.4,1.56,0.8399999999999999,Neutral
00-0035719,Deebo Samuel Sr.,WR,2024,13,0,5,4,4,6.0,6.6,-0.5999999999999996,Neutral
00-0035689,Dawson Knox,TE,2024,13,0,2,2,2,7.6,4.22,3.38,Neutral
00-0031544,Amari Cooper,WR,2024,13,0,3,3,3,10.2,5.31,4.89,Buy-Low
00-0037248,James Cook,RB,2024,13,14,1,1,15,19.0,10.25,8.75,Buy-Low
00-0036640,Zach Davidson,TE,2024,13,0,1,0,0,0.0,3.55,-3.55,Neutral
00-0033555,Mack Hollins,WR,2024,13,0,1,1,1,7.7,3.04,4.66,Buy-Low
,,,2024,13,0,1,0,0,0.0,0.0,0.0,Neutral
00-0036259,Jauan Jennings,WR,2024,13,0,5,3,3,8.6,7.94,0.6599999999999993,Neutral
00-0039916,Ricky Pearsall,WR,2024,13,0,1,0,0,0.0,1.48,-1.48,Neutral
00-0039363,Isaac Guerendo,RB,2024,13,4,1,1,5,8.6,3.67,4.93,Buy-Low
00-0033869,Mitchell Trubisky,QB,2024,13,4,0,0,4,-0.1399999999999999,0.6499999999999999,-0.7899999999999999,Neutral
00-0039875,Ray Davis,RB,2024,13,11,1,1,12,13.7,9.12,4.580000000000002,Buy-Low
00-0039150,Bryce Young,QB,2024,13,3,0,0,3,23.62,22.98,0.6400000000000006,Neutral
00-0039342,Xavier Legette,WR,2024,13,0,8,4,4,9.3,14.65,-5.35,Sell-High
00-0036825,Feleipe Franks,TE,2024,13,0,1,0,0,0.0,1.77,-1.77,Neutral
00-0030035,Adam Thielen,WR,2024,13,0,10,8,8,23.9,16.8,7.099999999999998,Buy-Low
00-0034855,Baker Mayfield,QB,2024,13,3,0,0,3,10.2,17.31,-7.109999999999998,Sell-High
00-0031408,Mike Evans,WR,2024,13,0,12,8,8,25.8,22.78,3.0199999999999996,Neutral
00-0032385,Sterling Shepard,WR,2024,13,0,7,4,4,8.2,12.93,-4.73,Sell-High
00-0038129,Cade Otton,TE,2024,13,0,7,4,4,6.0,11.39,-5.390000000000001,Sell-High
00-0039344,Jonathon Brooks,RB,2024,13,6,3,3,9,7.1,9.89,-2.790000000000001,Neutral
,,,2024,13,0,5,0,0,0.0,7.86,-7.86,Sell-High
00-0033589,David Moore,WR,2024,13,0,9,5,5,9.0,13.73,-4.73,Sell-High
00-0039052,Trey Palmer,WR,2024,13,0,1,0,0,0.0,1.4,-1.4,Neutral
00-0037005,Tommy Tremble,TE,2024,13,0,8,5,5,12.7,9.86,2.84,Neutral
00-0035976,Dan Chisena,WR,2024,13,0,1,1,1,1.6,1.46,0.1400000000000001,Neutral
00-0039361,Bucky Irving,RB,2024,13,25,3,3,28,27.5,20.26,7.239999999999998,Buy-Low
00-0037256,Rachaad White,RB,2024,13,11,1,1,12,8.799999999999999,11.1,-2.3000000000000007,Neutral
00-0036438,Stephen Sullivan,TE,2024,13,0,1,0,0,0.0,1.85,-1.85,Neutral
00-0036928,Kyle Trask,QB,2024,13,0,0,0,0,0.2,0.23,-0.03,Neutral
00-0039855,Jalen McMillan,WR,2024,13,0,3,2,2,4.5,5.29,-0.79,Neutral
00-0039152,Will Levis,QB,2024,13,2,0,0,2,16.18,13.6,2.58,Neutral
00-0035261,Tony Pollard,RB,2024,13,8,6,4,12,8.8,11.79,-2.99,Neutral
00-0034837,Calvin Ridley,WR,2024,13,0,7,2,2,6.5,11.22,-4.720000000000001,Sell-High
00-0039910,Jayden Daniels,QB,2024,13,9,0,0,9,27.64,24.57,3.0700000000000003,Neutral
00-0035659,Terry McLaurin,WR,2024,13,0,8,8,8,27.3,17.1,10.2,Buy-Low
00-0033591,Noah Brown,WR,2024,13,0,4,3,3,5.7,6.55,-0.8499999999999996,Neutral
00-0036182,Nick Westbrook-Ikhine,WR,2024,13,0,8,3,3,21.1,12.76,8.340000000000002,Buy-Low
00-0032394,Nick Vannett,TE,2024,13,0,1,1,1,1.6,1.47,0.1300000000000001,Neutral
00-0039731,JC Latham,OL,2024,13,0,1,1,1,1.0,1.29,-0.29,Neutral
00-0030061,Zach Ertz,TE,2024,13,0,6,3,3,12.5,13.28,-0.7799999999999994,Neutral
00-0035208,Olamide Zaccheaus,WR,2024,13,0,3,3,3,4.4,4.83,-0.4299999999999997,Neutral
00-0037809,Chig Okonkwo,TE,2024,13,0,6,3,3,5.7,9.11,-3.4099999999999993,Neutral
00-0033009,Tyler Boyd,WR,2024,13,0,4,3,3,6.7,6.58,0.1200000000000001,Neutral
00-0039355,Luke McCaffrey,WR,2024,13,0,2,2,2,3.3,2.99,0.3099999999999996,Neutral
00-0036626,Dyami Brown,WR,2024,13,1,5,4,5,7.9,9.5,-1.5999999999999996,Neutral
00-0039912,Ben Sinnott,TE,2024,13,0,1,1,1,1.3,1.4,-0.0999999999999998,Neutral
,,,2024,13,0,1,0,0,0.0,1.45,-1.45,Neutral
00-0037746,Brian Robinson,RB,2024,13,16,1,1,17,17.900000000000002,17.779999999999998,0.1200000000000045,Neutral
00-0038589,Josh Whyle,TE,2024,13,0,3,1,1,1.3,3.98,-2.6799999999999997,Neutral
00-0029604,Kirk Cousins,QB,2024,14,0,0,0,0,9.76,15.07,-5.3100000000000005,Sell-High
00-0034407,Ray-Ray McCloud,WR,2024,14,1,11,8,9,18.1,16.77,1.3300000000000018,Neutral
00-0036309,Darnell Mooney,WR,2024,14,0,7,6,6,20.2,10.84,9.36,Buy-Low
00-0037238,Drake London,WR,2024,14,0,10,5,5,12.0,17.4,-5.399999999999999,Sell-High
00-0038542,Bijan Robinson,RB,2024,14,22,2,2,24,20.1,19.549999999999997,0.5500000000000007,Neutral
00-0034869,Sam Darnold,QB,2024,14,4,0,0,4,34.580000000000005,23.1,11.480000000000004,Buy-Low
00-0038994,Jordan Addison,WR,2024,14,0,12,8,8,39.3,25.04,14.259999999999998,Buy-Low
00-0036429,Charlie Woerner,TE,2024,14,0,1,1,1,2.1,1.81,0.29,Neutral
00-0036322,Justin Jefferson,WR,2024,14,0,7,7,7,32.2,14.47,17.730000000000004,Buy-Low
00-0035249,Josh Oliver,TE,2024,14,0,2,1,1,3.6,3.0,0.6000000000000001,Neutral
00-0036970,Kyle Pitts,TE,2024,14,0,6,1,1,2.4,11.74,-9.34,Sell-High
00-0035229,T.J. Hockenson,TE,2024,14,0,5,4,4,8.5,10.73,-2.2300000000000004,Neutral
00-0033293,Aaron Jones,RB,2024,14,13,2,2,15,16.400000000000002,10.01,6.390000000000002,Buy-Low
00-0026498,Matthew Stafford,QB,2024,14,0,0,0,0,20.8,14.82,5.98,Buy-Low
00-0039075,Puka Nacua,WR,2024,14,5,14,12,17,41.8,33.0,8.800000000000004,Buy-Low
00-0032775,Demarcus Robinson,WR,2024,14,0,1,0,0,0.0,1.89,-1.89,Neutral
00-0034857,Josh Allen,QB,2024,14,10,0,0,10,51.879999999999995,40.99,10.889999999999992,Buy-Low
00-0031544,Amari Cooper,WR,2024,14,0,14,6,6,15.5,23.94,-8.440000000000001,Sell-High
00-0037261,Khalil Shakir,WR,2024,14,0,8,5,5,21.6,15.7,5.900000000000002,Buy-Low
00-0033555,Mack Hollins,WR,2024,14,0,6,4,4,15.7,12.35,3.3499999999999996,Neutral
00-0035537,Ty Johnson,RB,2024,14,0,3,2,2,13.5,5.04,8.46,Buy-Low
00-0033908,Cooper Kupp,WR,2024,14,0,8,5,5,20.2,16.51,3.6899999999999977,Neutral
00-0036849,Tutu Atwell,WR,2024,14,0,3,3,3,7.5,5.66,1.84,Neutral
00-0033282,Curtis Samuel,WR,2024,14,1,3,2,3,3.6,4.98,-1.3800000000000003,Neutral
00-0037840,Kyren Williams,RB,2024,14,29,2,2,31,23.7,21.0,2.6999999999999993,Neutral
00-0037004,Hunter Long,TE,2024,14,0,1,0,0,0.0,1.7,-1.7,Neutral
00-0037248,James Cook,RB,2024,14,6,2,2,8,4.9,5.869999999999999,-0.9699999999999988,Neutral
00-0035689,Dawson Knox,TE,2024,14,0,1,1,1,1.5,1.43,0.07,Neutral
00-0036244,Colby Parkinson,TE,2024,14,0,1,1,1,2.1,1.32,0.78,Neutral
00-0039150,Bryce Young,QB,2024,14,7,0,0,7,12.54,17.23,-4.6899999999999995,Sell-High
00-0036555,Chuba Hubbard,RB,2024,14,26,5,4,30,20.7,27.75,-7.050000000000001,Sell-High
00-0033589,David Moore,WR,2024,14,0,5,2,2,4.5,7.09,-2.59,Neutral
00-0039356,Ja'Tavion Sanders,TE,2024,14,0,1,0,0,0.0,1.27,-1.27,Neutral
00-0039342,Xavier Legette,WR,2024,14,0,8,2,2,5.9,10.41,-4.51,Sell-High
00-0036389,Jalen Hurts,QB,2024,14,8,0,0,8,24.22,18.23,5.989999999999998,Buy-Low
00-0037741,Jahan Dotson,WR,2024,14,0,2,1,1,1.5,2.73,-1.23,Neutral
00-0034844,Saquon Barkley,RB,2024,14,20,1,0,20,14.4,17.74,-3.339999999999998,Neutral
00-0030035,Adam Thielen,WR,2024,14,0,11,9,9,19.2,14.74,4.459999999999999,Buy-Low
00-0037005,Tommy Tremble,TE,2024,14,0,2,1,1,7.3,4.47,2.83,Neutral
00-0036912,DeVonta Smith,WR,2024,14,0,6,4,4,13.7,11.51,2.1899999999999995,Neutral
00-0037086,Grant Calcaterra,TE,2024,14,0,3,3,3,10.6,6.38,4.22,Buy-Low
,,,2024,14,0,2,0,0,0.0,3.07,-3.07,Neutral
00-0039236,Johnny Wilson,WR,2024,14,0,1,0,0,0.0,1.81,-1.81,Neutral
00-0036919,Kenneth Gainwell,RB,2024,14,3,2,2,5,5.300000000000001,4.52,0.7800000000000011,Neutral
00-0035676,A.J. Brown,WR,2024,14,0,4,4,4,8.3,6.31,1.990000000000001,Neutral
00-0037487,Deven Thompkins,WR,2024,14,0,1,1,1,1.7,1.43,0.27,Neutral
,,,2024,14,0,1,0,0,0.0,0.79,-0.79,Neutral
00-0037834,Brock Purdy,QB,2024,14,5,0,0,5,22.1,16.49,5.610000000000003,Buy-Low
00-0036259,Jauan Jennings,WR,2024,14,0,8,7,7,28.0,15.43,12.57,Buy-Low
00-0039363,Isaac Guerendo,RB,2024,14,15,2,2,17,26.8,15.72,11.08,Buy-Low
00-0033288,George Kittle,TE,2024,14,0,6,6,6,21.1,10.28,10.820000000000002,Buy-Low
00-0039918,Caleb Williams,QB,2024,14,4,0,0,4,16.06,12.829999999999998,3.2300000000000004,Neutral
00-0035594,Travis Homer,RB,2024,14,0,3,3,3,4.1,4.02,0.08,Neutral
00-0035719,Deebo Samuel Sr.,WR,2024,14,5,3,2,7,5.5,8.58,-3.08,Neutral
00-0034827,DJ Moore,WR,2024,14,0,8,6,6,10.9,11.64,-0.7400000000000002,Neutral
00-0030279,Keenan Allen,WR,2024,14,0,5,3,3,6.0,7.03,-1.0300000000000002,Neutral
00-0036275,D'Andre Swift,RB,2024,14,14,2,1,15,5.0,11.88,-6.880000000000001,Sell-High
00-0029892,Kyle Juszczyk,RB,2024,14,0,2,1,1,1.3,3.39,-2.09,Neutral
00-0039916,Ricky Pearsall,WR,2024,14,0,2,1,1,1.5,3.84,-2.34,Neutral
00-0039919,Rome Odunze,WR,2024,14,0,5,4,4,20.2,11.69,8.51,Buy-Low
00-0036290,Cole Kmet,TE,2024,14,0,0,0,0,0.0,1.05,-1.05,Neutral
00-0033576,Eric Saubert,TE,2024,14,0,1,1,1,1.4,1.56,-0.1600000000000001,Neutral
00-0035973,Patrick Taylor,RB,2024,14,7,1,0,7,8.5,7.31,1.1899999999999995,Neutral
00-0032434,Brandon Allen,QB,2024,14,0,0,0,0,-2.0,0.68,-2.68,Neutral
00-0039365,Jacob Cowing,WR,2024,14,0,1,0,0,0.0,2.13,-2.13,Neutral
00-0038416,Tyson Bagent,QB,2024,14,0,0,0,0,0.24,0.17,0.0699999999999999,Neutral
00-0036254,Collin Johnson,WR,2024,14,0,1,1,1,1.6,1.23,0.3700000000000001,Neutral
00-0036442,Joe Burrow,QB,2024,14,2,0,0,2,24.56,20.4,4.16,Buy-Low
00-0036900,Ja'Marr Chase,WR,2024,14,1,18,14,15,45.1,34.660000000000004,10.439999999999998,Buy-Low
00-0035631,Drew Sample,TE,2024,14,0,2,2,2,3.3,3.34,-0.04,Neutral
00-0036410,Tee Higgins,WR,2024,14,0,5,2,2,4.3,9.44,-5.14,Sell-High
00-0033662,Cooper Rush,QB,2024,14,2,0,0,2,13.82,15.57,-1.75,Neutral
00-0038547,Luke Schoonmaker,TE,2024,14,0,2,2,2,4.2,3.49,0.71,Neutral
00-0036358,CeeDee Lamb,WR,2024,14,1,7,6,7,21.4,13.9,7.500000000000002,Buy-Low
00-0036139,Rico Dowdle,RB,2024,14,18,2,1,19,15.1,11.84,3.26,Neutral
00-0038597,Chase Brown,RB,2024,14,14,8,6,20,24.3,21.03,3.2699999999999996,Neutral
00-0039410,Ryan Flournoy,WR,2024,14,0,1,0,0,0.0,2.17,-2.17,Neutral
00-0036906,Khalil Herbert,RB,2024,14,2,1,1,3,2.1,2.54,-0.4399999999999999,Neutral
00-0038041,Jake Ferguson,TE,2024,14,0,6,3,3,6.2,9.21,-3.0100000000000007,Neutral
00-0037666,Jalen Tolbert,WR,2024,14,0,3,0,0,0.0,3.98,-3.98,Neutral
00-0038619,Andrei Iosivas,WR,2024,14,0,5,4,4,8.1,7.91,0.1899999999999995,Neutral
00-0034829,Mike Gesicki,TE,2024,14,0,3,3,3,5.4,4.54,0.8600000000000003,Neutral
00-0039062,Jonathan Mingo,WR,2024,14,0,1,0,0,0.0,1.89,-1.89,Neutral
00-0038738,Hunter Luepke,RB,2024,14,0,1,1,1,1.5,1.48,0.02,Neutral
00-0031236,Brandin Cooks,WR,2024,14,0,3,1,1,7.3,7.03,0.2699999999999996,Neutral
00-0037801,KaVontae Turpin,WR,2024,14,2,4,1,3,4.1,8.36,-4.26,Sell-High
,,,2024,14,0,1,0,0,0.0,1.33,-1.33,Neutral
00-0033045,Ezekiel Elliott,RB,2024,14,2,1,1,3,1.6,3.0,-1.4,Neutral
00-0034613,Tanner Hudson,TE,2024,14,0,1,1,1,2.9,1.55,1.35,Neutral
00-0029263,Russell Wilson,QB,2024,14,6,0,0,6,16.02,13.38,2.639999999999999,Neutral
00-0031585,MyCole Pruitt,TE,2024,14,0,1,1,1,0.9,1.55,-0.65,Neutral
00-0033536,Mike Williams,WR,2024,14,0,4,3,3,6.6,6.43,0.1699999999999999,Neutral
00-0031503,Jameis Winston,QB,2024,14,4,0,0,4,15.28,16.07,-0.7899999999999991,Neutral
,,,2024,14,0,4,0,0,0.0,4.72,-4.72,Sell-High
00-0037228,Jaylen Warren,RB,2024,14,9,5,2,11,9.2,11.39,-2.1900000000000013,Neutral
00-0036980,Elijah Moore,WR,2024,14,0,4,3,3,6.4,6.13,0.2700000000000004,Neutral
00-0033885,David Njoku,TE,2024,14,0,13,7,7,17.2,20.52,-3.3200000000000003,Neutral
00-0037267,Jerome Ford,RB,2024,14,10,4,3,13,7.7,10.68,-2.9799999999999995,Neutral
00-0036407,Jerry Jeudy,WR,2024,14,0,6,5,5,17.4,8.55,8.849999999999998,Buy-Low
00-0030578,Cordarrelle Patterson,RB,2024,14,4,1,1,5,-0.8999999999999999,3.37,-4.27,Sell-High
00-0035298,Scott Miller,WR,2024,14,0,4,3,3,6.8,5.72,1.08,Neutral
,,,2024,14,0,2,0,0,0.0,2.54,-2.54,Neutral
00-0038710,Blake Whiteheart,TE,2024,14,0,1,0,0,0.0,1.86,-1.86,Neutral
00-0037300,Mike Woods,WR,2024,14,0,3,1,1,2.2,4.06,-1.8599999999999992,Neutral
00-0038558,Darnell Washington,TE,2024,14,0,1,0,0,0.0,1.47,-1.47,Neutral
00-0034791,Nick Chubb,RB,2024,14,11,1,0,11,4.8,6.65,-1.8500000000000003,Neutral
00-0037837,Calvin Austin III,WR,2024,14,0,4,1,1,1.4,5.59,-4.1899999999999995,Sell-High
00-0036894,Pat Freiermuth,TE,2024,14,0,3,3,3,13.8,5.2,8.600000000000001,Buy-Low
00-0034364,Jordan Akins,TE,2024,14,0,1,1,1,2.4,1.53,0.8699999999999999,Neutral
00-0038098,Pierre Strong,RB,2024,14,0,2,2,2,2.9,2.81,0.0899999999999998,Neutral
00-0036415,Van Jefferson,WR,2024,14,0,1,1,1,8.0,2.94,5.0600000000000005,Buy-Low
00-0036133,James Proche,WR,2024,14,0,2,2,2,3.8,2.86,0.94,Neutral
00-0033106,Jared Goff,QB,2024,14,4,0,0,4,22.02,29.69,-7.670000000000002,Sell-High
00-0036963,Amon-Ra St. Brown,WR,2024,14,1,6,5,6,10.3,11.61,-1.3099999999999987,Neutral
00-0039139,Jahmyr Gibbs,RB,2024,14,15,6,6,21,19.3,21.76,-2.4599999999999973,Neutral
00-0037240,Jameson Williams,WR,2024,14,0,8,5,5,13.0,14.47,-1.4700000000000006,Neutral
00-0039065,Sam LaPorta,TE,2024,14,0,7,5,5,10.4,14.77,-4.369999999999999,Sell-High
00-0036264,Jordan Love,QB,2024,14,4,0,0,4,14.54,15.84,-1.3000000000000007,Neutral
00-0038393,Dontayvion Wicks,WR,2024,14,0,5,4,4,8.9,8.45,0.450000000000001,Neutral
00-0039146,Jayden Reed,WR,2024,14,0,1,0,0,0.0,1.44,-1.44,Neutral
00-0038124,Christian Watson,WR,2024,14,0,7,4,4,13.4,12.31,1.09,Neutral
,,,2024,14,0,1,0,0,0.0,1.51,-1.51,Neutral
00-0036754,Brock Wright,TE,2024,14,0,1,0,0,0.0,3.57,-3.57,Neutral
00-0038996,Tucker Kraft,TE,2024,14,0,5,3,3,13.1,11.15,1.9499999999999993,Neutral
00-0035685,David Montgomery,RB,2024,14,14,5,5,19,19.4,22.33,-2.9299999999999997,Neutral
00-0033375,Tim Patrick,WR,2024,14,0,7,6,6,22.3,17.18,5.120000000000001,Buy-Low
00-0038809,Ben Sims,TE,2024,14,0,1,1,1,1.2,3.04,-1.84,Neutral
,,,2024,14,0,1,0,0,0.0,2.73,-2.73,Neutral
00-0039152,Will Levis,QB,2024,14,1,0,0,1,7.02,16.57,-9.55,Sell-High
00-0034837,Calvin Ridley,WR,2024,14,0,12,7,7,12.9,21.5,-8.6,Sell-High
00-0036972,Mac Jones,QB,2024,14,3,0,0,3,5.1,9.49,-4.390000000000001,Sell-High
,,,2024,14,0,1,0,0,0.0,1.0,-1.0,Neutral
00-0036973,Travis Etienne,RB,2024,14,4,4,4,8,11.0,7.05,3.95,Neutral
00-0039893,Brian Thomas Jr.,WR,2024,14,0,12,8,8,16.6,17.42,-0.8200000000000003,Neutral
00-0038935,Brenton Strange,TE,2024,14,0,1,1,1,3.1,1.75,1.35,Neutral
00-0038606,Parker Washington,WR,2024,14,0,2,2,2,3.5,3.0,0.5,Neutral
00-0032394,Nick Vannett,TE,2024,14,0,2,1,1,1.4,5.63,-4.23,Sell-High
00-0037809,Chig Okonkwo,TE,2024,14,0,4,3,3,3.8,5.55,-1.75,Neutral
00-0039650,Bryce Oliver,WR,2024,14,0,1,1,1,2.6,1.64,0.9600000000000002,Neutral
00-0038589,Josh Whyle,TE,2024,14,0,2,2,2,5.1,2.96,2.1399999999999997,Neutral
00-0035261,Tony Pollard,RB,2024,14,21,2,2,23,14.4,14.9,-0.5000000000000018,Neutral
00-0033009,Tyler Boyd,WR,2024,14,0,4,1,1,1.7,7.87,-6.17,Sell-High
00-0033881,Evan Engram,TE,2024,14,0,6,4,4,7.3,7.93,-0.6299999999999999,Neutral
00-0038555,Tank Bigsby,RB,2024,14,18,2,1,19,13.2,10.62,2.58,Neutral
00-0036331,Devin Duvernay,WR,2024,14,1,3,3,4,3.0999999999999996,3.93,-0.8300000000000005,Neutral
00-0039032,Tyjae Spears,RB,2024,14,6,2,1,7,3.3,5.720000000000001,-2.420000000000001,Neutral
